created_date,description,email,first_name,last_name,lead_source,modified_date,phone,sf_contact_id
2026-01-11T03:29:04.000+0000,"Segment: churned, Branch: Mall Branch",omar.ahmed58@gmail.com,Omar,Ahmed 365,Existing Customer,2026-01-11T03:29:04.000+0000,8801572691541.0,003g5000002EhVOAA0
2026-01-11T03:28:37.000+0000,"Segment: active, Branch: University Branch",karim.islam50@gmail.com,Karim,Islam 912,Existing Customer,2026-01-11T03:28:37.000+0000,8801752227830.0,003g5000002EhWzAAK
2026-01-11T03:29:26.000+0000,"Segment: at_risk, Branch: Westend Branch",samira.siddiqui57@gmail.com,Samira,Siddiqui 215,Existing Customer,2026-01-11T03:29:26.000+0000,8801961481263.0,003g5000002EhX0AAK
2026-01-11T03:28:37.000+0000,"Segment: active, Branch: Southgate Branch",karim.khan81@gmail.com,Karim,Khan 373,Existing Customer,2026-01-11T03:28:37.000+0000,8801685362343.0,003g5000002EhYbAAK
2026-01-11T03:29:22.000+0000,"Segment: at_risk, Branch: Suburban Branch",salma.sheikh73@gmail.com,Salma,Sheikh 153,Existing Customer,2026-01-11T03:29:22.000+0000,8801668484686.0,003g5000002EhYcAAK
2026-01-11T03:28:38.000+0000,"Segment: churned, Branch: Industrial Branch",karim.mirza25@gmail.com,Karim,Mirza 931,Existing Customer,2026-01-11T03:28:38.000+0000,8801723354381.0,003g5000002EhaDAAS
2026-01-11T03:28:56.000+0000,"Segment: at_risk, Branch: Eastside Branch",mustafa.akter33@gmail.com,Mustafa,Akter 416,Existing Customer,2026-01-11T03:28:56.000+0000,8801772455135.0,003g5000002EhaEAAS
2026-01-11T03:28:38.000+0000,"Segment: active, Branch: Industrial Branch",karim.rahman3@gmail.com,Karim,Rahman 903,Existing Customer,2026-01-11T03:28:38.000+0000,8801793944599.0,003g5000002EhbpAAC
2026-01-11T03:28:39.000+0000,"Segment: churned, Branch: Uptown Branch",khalid.ali6@gmail.com,Khalid,Ali 330,Existing Customer,2026-01-11T03:28:39.000+0000,8801668255219.0,003g5000002EhdRAAS
2026-01-11T03:29:38.000+0000,"Segment: at_risk, Branch: Southgate Branch",zainab.hassan85@gmail.com,Zainab,Hassan 668,Existing Customer,2026-01-11T03:29:38.000+0000,8801748957295.0,003g5000002EhdSAAS
2026-01-11T03:28:40.000+0000,"Segment: active, Branch: Mall Branch",khalid.begum61@gmail.com,Khalid,Begum 526,Existing Customer,2026-01-11T03:28:40.000+0000,8801636794500.0,003g5000002Ehf3AAC
2026-01-11T03:28:44.000+0000,"Segment: active, Branch: Southgate Branch",layla.khan42@gmail.com,Layla,Khan 309,Existing Customer,2026-01-11T03:28:44.000+0000,8801327103436.0,003g5000002Ehf4AAC
2026-01-11T03:28:45.000+0000,"Segment: active, Branch: Airport Branch",layla.shah52@gmail.com,Layla,Shah 390,Existing Customer,2026-01-11T03:28:45.000+0000,8801471466236.0,003g5000002Ehf5AAC
2026-01-11T03:28:40.000+0000,"Segment: active, Branch: University Branch",khalid.begum67@gmail.com,Khalid,Begum 625,Existing Customer,2026-01-11T03:28:40.000+0000,8801366602534.0,003g5000002EhgfAAC
2026-01-11T03:28:40.000+0000,"Segment: active, Branch: Eastside Branch",khalid.begum37@gmail.com,Khalid,Begum 833,Existing Customer,2026-01-11T03:28:40.000+0000,8801441087668.0,003g5000002EhiHAAS
2026-01-11T03:28:41.000+0000,"Segment: at_risk, Branch: Suburban Branch",khalid.chowdhury28@gmail.com,Khalid,Chowdhury 222,Existing Customer,2026-01-11T03:28:41.000+0000,8801989703332.0,003g5000002EhjtAAC
2026-01-11T03:28:42.000+0000,"Segment: active, Branch: Mall Branch",khalid.mirza17@gmail.com,Khalid,Mirza 694,Existing Customer,2026-01-11T03:28:42.000+0000,8801780399717.0,003g5000002EhlVAAS
2026-01-11T03:28:44.000+0000,"Segment: active, Branch: Airport Branch",layla.islam46@gmail.com,Layla,Islam 693,Existing Customer,2026-01-11T03:28:44.000+0000,8801868956799.0,003g5000002Ehn7AAC
2026-01-11T03:28:44.000+0000,"Segment: active, Branch: Downtown Branch",layla.khan23@gmail.com,Layla,Khan 895,Existing Customer,2026-01-11T03:28:44.000+0000,8801657296649.0,003g5000002EhojAAC
2026-01-11T03:28:44.000+0000,"Segment: churned, Branch: Eastside Branch",layla.mirza43@gmail.com,Layla,Mirza 499,Existing Customer,2026-01-11T03:28:44.000+0000,8801462459804.0,003g5000002EhqLAAS
2026-01-11T03:29:38.000+0000,"Segment: active, Branch: Westend Branch",zainab.khan26@gmail.com,Zainab,Khan 258,Existing Customer,2026-01-11T03:29:38.000+0000,8801601415396.0,003g5000002EhqMAAS
2026-01-11T03:28:45.000+0000,"Segment: churned, Branch: Westend Branch",layla.shah84@gmail.com,Layla,Shah 874,Existing Customer,2026-01-11T03:28:45.000+0000,8801512706795.0,003g5000002EhrxAAC
2026-01-11T03:28:52.000+0000,"Segment: active, Branch: Eastside Branch",mariam.uddin13@gmail.com,Mariam,Uddin 829,Existing Customer,2026-01-11T03:28:52.000+0000,8801949288607.0,003g5000002EhryAAC
2026-01-11T03:28:54.000+0000,"Segment: active, Branch: Westend Branch",mohammad.mirza98@gmail.com,Mohammad,Mirza 117,Existing Customer,2026-01-11T03:28:54.000+0000,8801783769595.0,003g5000002EhrzAAC
2026-01-11T03:29:10.000+0000,"Segment: churned, Branch: Mall Branch",rahman.khan96@gmail.com,Rahman,Khan 920,Existing Customer,2026-01-11T03:29:10.000+0000,8801895353590.0,003g5000002Ehs0AAC
2026-01-11T03:29:16.000+0000,"Segment: active, Branch: Mall Branch",rania.siddiqui18@gmail.com,Rania,Siddiqui 598,Existing Customer,2026-01-11T03:29:16.000+0000,8801955204263.0,003g5000002Ehs1AAC
2026-01-11T03:28:45.000+0000,"Segment: active, Branch: Westend Branch",layla.sheikh76@gmail.com,Layla,Sheikh 929,Existing Customer,2026-01-11T03:28:45.000+0000,8801635142704.0,003g5000002EhtZAAS
2026-01-11T03:28:53.000+0000,"Segment: active, Branch: Westend Branch",mohammad.akter9@gmail.com,Mohammad,Akter 623,Existing Customer,2026-01-11T03:28:53.000+0000,8801306645544.0,003g5000002EhtaAAC
2026-01-11T03:29:18.000+0000,"Segment: active, Branch: Downtown Branch",rashid.mirza13@gmail.com,Rashid,Mirza 918,Existing Customer,2026-01-11T03:29:18.000+0000,8801548549589.0,003g5000002EhtbAAC
2026-01-11T03:28:48.000+0000,"Segment: active, Branch: Southgate Branch",leena.islam30@gmail.com,Leena,Islam 375,Existing Customer,2026-01-11T03:28:48.000+0000,8801847192939.0,003g5000002EhvBAAS
2026-01-11T03:28:52.000+0000,"Segment: at_risk, Branch: University Branch",mariam.uddin73@gmail.com,Mariam,Uddin 626,Existing Customer,2026-01-11T03:28:52.000+0000,8801713537328.0,003g5000002EhvCAAS
2026-01-11T03:29:04.000+0000,"Segment: at_risk, Branch: University Branch",noura.uddin85@gmail.com,Noura,Uddin 971,Existing Customer,2026-01-11T03:29:04.000+0000,8801852078762.0,003g5000002EhvDAAS
2026-01-11T03:29:05.000+0000,"Segment: active, Branch: Suburban Branch",omar.begum86@gmail.com,Omar,Begum 669,Existing Customer,2026-01-11T03:29:05.000+0000,8801456022607.0,003g5000002EhvEAAS
2026-01-11T03:29:34.000+0000,"Segment: active, Branch: Westend Branch",yusuf.khan63@gmail.com,Yusuf,Khan 626,Existing Customer,2026-01-11T03:29:34.000+0000,8801961825615.0,003g5000002EhvFAAS
2026-01-11T03:29:35.000+0000,"Segment: active, Branch: University Branch",yusuf.mirza80@gmail.com,Yusuf,Mirza 751,Existing Customer,2026-01-11T03:29:35.000+0000,8801930264560.0,003g5000002EhvGAAS
2026-01-11T03:28:48.000+0000,"Segment: active, Branch: Southgate Branch",leena.shah69@gmail.com,Leena,Shah 587,Existing Customer,2026-01-11T03:28:48.000+0000,8801366529231.0,003g5000002EhwnAAC
2026-01-11T03:28:50.000+0000,"Segment: at_risk, Branch: Mall Branch",mariam.chowdhury55@gmail.com,Mariam,Chowdhury 393,Existing Customer,2026-01-11T03:28:50.000+0000,8801611297153.0,003g5000002EhyPAAS
2026-01-11T03:28:57.000+0000,"Segment: at_risk, Branch: University Branch",mustafa.islam84@gmail.com,Mustafa,Islam 678,Existing Customer,2026-01-11T03:28:57.000+0000,8801648900279.0,003g5000002EhyQAAS
2026-01-11T03:29:04.000+0000,"Segment: active, Branch: Airport Branch",omar.ahmed23@gmail.com,Omar,Ahmed 581,Existing Customer,2026-01-11T03:29:04.000+0000,8801871947679.0,003g5000002EhyRAAS
2026-01-11T03:28:50.000+0000,"Segment: active, Branch: Industrial Branch",mariam.chowdhury69@gmail.com,Mariam,Chowdhury 911,Existing Customer,2026-01-11T03:28:50.000+0000,8801690687727.0,003g5000002Ei01AAC
2026-01-11T03:29:00.000+0000,"Segment: active, Branch: Westend Branch",mustafa.siddiqui4@gmail.com,Mustafa,Siddiqui 623,Existing Customer,2026-01-11T03:29:00.000+0000,8801785834242.0,003g5000002Ei02AAC
2026-01-11T03:28:51.000+0000,"Segment: active, Branch: Industrial Branch",mariam.mirza74@gmail.com,Mariam,Mirza 729,Existing Customer,2026-01-11T03:28:51.000+0000,8801718995485.0,003g5000002Ei1dAAC
2026-01-11T03:28:53.000+0000,"Segment: active, Branch: Eastside Branch",mohammad.hassan69@gmail.com,Mohammad,Hassan 124,Existing Customer,2026-01-11T03:28:53.000+0000,8801835888967.0,003g5000002Ei3FAAS
2026-01-11T03:29:10.000+0000,"Segment: active, Branch: Southgate Branch",rahman.islam47@gmail.com,Rahman,Islam 886,Existing Customer,2026-01-11T03:29:10.000+0000,8801473263140.0,003g5000002Ei3GAAS
2026-01-11T03:29:34.000+0000,"Segment: at_risk, Branch: Westend Branch",yusuf.mirza77@gmail.com,Yusuf,Mirza 652,Existing Customer,2026-01-11T03:29:34.000+0000,8801399568188.0,003g5000002Ei3HAAS
2026-01-11T03:29:36.000+0000,"Segment: active, Branch: Airport Branch",zainab.ahmed27@gmail.com,Zainab,Ahmed 356,Existing Customer,2026-01-11T03:29:36.000+0000,8801536637238.0,003g5000002Ei3IAAS
2026-01-11T03:28:54.000+0000,"Segment: active, Branch: Suburban Branch",mohammad.khan29@gmail.com,Mohammad,Khan 384,Existing Customer,2026-01-11T03:28:54.000+0000,8801894061496.0,003g5000002Ei4rAAC
2026-01-11T03:28:55.000+0000,"Segment: active, Branch: Mall Branch",mohammad.rahman83@gmail.com,Mohammad,Rahman 342,Existing Customer,2026-01-11T03:28:55.000+0000,8801915847977.0,003g5000002Ei6TAAS
2026-01-11T03:29:00.000+0000,"Segment: active, Branch: Airport Branch",nadia.chowdhury46@gmail.com,Nadia,Chowdhury 224,Existing Customer,2026-01-11T03:29:00.000+0000,8801959543116.0,003g5000002Ei6UAAS
2026-01-11T03:28:55.000+0000,"Segment: at_risk, Branch: Eastside Branch",mohammad.uddin7@gmail.com,Mohammad,Uddin 101,Existing Customer,2026-01-11T03:28:55.000+0000,8801549304346.0,003g5000002Ei85AAC
2026-01-11T03:28:57.000+0000,"Segment: active, Branch: Eastside Branch",mustafa.begum17@gmail.com,Mustafa,Begum 887,Existing Customer,2026-01-11T03:28:57.000+0000,8801424372323.0,003g5000002Ei9hAAC
2026-01-11T03:28:57.000+0000,"Segment: active, Branch: Suburban Branch",mustafa.chowdhury70@gmail.com,Mustafa,Chowdhury 506,Existing Customer,2026-01-11T03:28:57.000+0000,8801856106891.0,003g5000002EiBJAA0
2026-01-11T03:28:57.000+0000,"Segment: active, Branch: Suburban Branch",mustafa.islam9@gmail.com,Mustafa,Islam 472,Existing Customer,2026-01-11T03:28:57.000+0000,8801550856524.0,003g5000002EiBKAA0
2026-01-11T03:28:58.000+0000,"Segment: active, Branch: Westend Branch",mustafa.islam30@gmail.com,Mustafa,Islam 924,Existing Customer,2026-01-11T03:28:58.000+0000,8801816842439.0,003g5000002EiCvAAK
2026-01-11T03:29:00.000+0000,"Segment: at_risk, Branch: Suburban Branch",nadia.chowdhury53@gmail.com,Nadia,Chowdhury 574,Existing Customer,2026-01-11T03:29:00.000+0000,8801966458253.0,003g5000002EiCwAAK
2026-01-11T03:28:58.000+0000,"Segment: active, Branch: Uptown Branch",mustafa.khan27@gmail.com,Mustafa,Khan 376,Existing Customer,2026-01-11T03:28:58.000+0000,8801515478021.0,003g5000002EiEXAA0
2026-01-11T03:29:01.000+0000,"Segment: active, Branch: Uptown Branch",nadia.khan69@gmail.com,Nadia,Khan 514,Existing Customer,2026-01-11T03:29:01.000+0000,8801823906332.0,003g5000002EiEYAA0
2026-01-11T03:28:58.000+0000,"Segment: active, Branch: Downtown Branch",mustafa.khan45@gmail.com,Mustafa,Khan 842,Existing Customer,2026-01-11T03:28:58.000+0000,8801970092536.0,003g5000002EiG9AAK
2026-01-11T03:28:59.000+0000,"Segment: active, Branch: Westend Branch",mustafa.khan50@gmail.com,Mustafa,Khan 961,Existing Customer,2026-01-11T03:28:59.000+0000,8801675075016.0,003g5000002EiHlAAK
2026-01-11T03:29:09.000+0000,"Segment: active, Branch: Mall Branch",rahman.chowdhury20@gmail.com,Rahman,Chowdhury 122,Existing Customer,2026-01-11T03:29:09.000+0000,8801379926140.0,003g5000002EiHmAAK
2026-01-11T03:29:01.000+0000,"Segment: active, Branch: Suburban Branch",nadia.khan48@gmail.com,Nadia,Khan 526,Existing Customer,2026-01-11T03:29:01.000+0000,8801493695118.0,003g5000002EiJNAA0
2026-01-11T03:29:16.000+0000,"Segment: at_risk, Branch: University Branch",rania.shah46@gmail.com,Rania,Shah 428,Existing Customer,2026-01-11T03:29:16.000+0000,8801822984730.0,003g5000002EiJOAA0
2026-01-11T03:29:01.000+0000,"Segment: churned, Branch: University Branch",nadia.shah50@gmail.com,Nadia,Shah 810,Existing Customer,2026-01-11T03:29:01.000+0000,8801445429150.0,003g5000002EiKzAAK
2026-01-11T03:29:25.000+0000,"Segment: churned, Branch: Downtown Branch",samira.sheikh34@gmail.com,Samira,Sheikh 954,Existing Customer,2026-01-11T03:29:25.000+0000,8801963250947.0,003g5000002EiL0AAK
2026-01-11T03:29:31.000+0000,"Segment: at_risk, Branch: Downtown Branch",tariq.malik92@gmail.com,Tariq,Malik 683,Existing Customer,2026-01-11T03:29:31.000+0000,8801795891231.0,003g5000002EiL1AAK
2026-01-11T03:29:03.000+0000,"Segment: active, Branch: Downtown Branch",noura.hassan30@gmail.com,Noura,Hassan 973,Existing Customer,2026-01-11T03:29:03.000+0000,8801919245695.0,003g5000002EiMbAAK
2026-01-11T03:29:03.000+0000,"Segment: active, Branch: Downtown Branch",noura.mirza99@gmail.com,Noura,Mirza 251,Existing Customer,2026-01-11T03:29:03.000+0000,8801971902963.0,003g5000002EiMcAAK
2026-01-11T03:29:23.000+0000,"Segment: active, Branch: Southgate Branch",samira.begum84@gmail.com,Samira,Begum 810,Existing Customer,2026-01-11T03:29:23.000+0000,8801677998168.0,003g5000002EiMdAAK
2026-01-11T03:29:04.000+0000,"Segment: active, Branch: Southgate Branch",noura.siddiqui38@gmail.com,Noura,Siddiqui 668,Existing Customer,2026-01-11T03:29:04.000+0000,8801424714411.0,003g5000002EiODAA0
2026-01-11T03:29:17.000+0000,"Segment: active, Branch: Uptown Branch",rashid.akter76@gmail.com,Rashid,Akter 626,Existing Customer,2026-01-11T03:29:17.000+0000,8801453895590.0,003g5000002EiOEAA0
2026-01-11T03:29:19.000+0000,"Segment: at_risk, Branch: Suburban Branch",rashid.rahman81@gmail.com,Rashid,Rahman 547,Existing Customer,2026-01-11T03:29:19.000+0000,8801774489661.0,003g5000002EiOFAA0
2026-01-11T03:29:07.000+0000,"Segment: active, Branch: Suburban Branch",omar.sheikh98@gmail.com,Omar,Sheikh 890,Existing Customer,2026-01-11T03:29:07.000+0000,8801904605386.0,003g5000002EiPpAAK
2026-01-11T03:29:07.000+0000,"Segment: active, Branch: Westend Branch",omar.uddin94@gmail.com,Omar,Uddin 267,Existing Customer,2026-01-11T03:29:07.000+0000,8801888715610.0,003g5000002EiRRAA0
2026-01-11T03:29:08.000+0000,"Segment: at_risk, Branch: Suburban Branch",rahman.akter21@gmail.com,Rahman,Akter 339,Existing Customer,2026-01-11T03:29:08.000+0000,8801511194313.0,003g5000002EiT3AAK
2026-01-11T03:29:10.000+0000,"Segment: active, Branch: Downtown Branch",rahman.chowdhury9@gmail.com,Rahman,Chowdhury 651,Existing Customer,2026-01-11T03:29:10.000+0000,8801690378387.0,003g5000002EiUfAAK
2026-01-11T03:29:12.000+0000,"Segment: active, Branch: University Branch",rahman.uddin93@gmail.com,Rahman,Uddin 649,Existing Customer,2026-01-11T03:29:12.000+0000,8801325544797.0,003g5000002EiUgAAK
2026-01-11T03:29:10.000+0000,"Segment: active, Branch: Eastside Branch",rahman.hossain92@gmail.com,Rahman,Hossain 143,Existing Customer,2026-01-11T03:29:10.000+0000,8801775766311.0,003g5000002EiWHAA0
2026-01-11T03:29:11.000+0000,"Segment: at_risk, Branch: Downtown Branch",rahman.rahman33@gmail.com,Rahman,Rahman 776,Existing Customer,2026-01-11T03:29:11.000+0000,8801684018454.0,003g5000002EiXtAAK
2026-01-11T03:29:16.000+0000,"Segment: active, Branch: Southgate Branch",rashid.ahmed1@gmail.com,Rashid,Ahmed 236,Existing Customer,2026-01-11T03:29:16.000+0000,8801713623934.0,003g5000002EiXuAAK
2026-01-11T03:29:27.000+0000,"Segment: active, Branch: Downtown Branch",sara.begum89@gmail.com,Sara,Begum 727,Existing Customer,2026-01-11T03:29:27.000+0000,8801324867117.0,003g5000002EiXvAAK
2026-01-11T03:29:30.000+0000,"Segment: at_risk, Branch: Industrial Branch",sara.siddiqui92@gmail.com,Sara,Siddiqui 853,Existing Customer,2026-01-11T03:29:30.000+0000,8801774472776.0,003g5000002EiXwAAK
2026-01-11T03:29:33.000+0000,"Segment: active, Branch: Suburban Branch",yusuf.ali73@gmail.com,Yusuf,Ali 111,Existing Customer,2026-01-11T03:29:33.000+0000,8801796376449.0,003g5000002EiXxAAK
2026-01-11T03:29:13.000+0000,"Segment: active, Branch: Downtown Branch",rania.ali89@gmail.com,Rania,Ali 743,Existing Customer,2026-01-11T03:29:13.000+0000,8801348890633.0,003g5000002EiZVAA0
2026-01-11T03:29:14.000+0000,"Segment: active, Branch: Uptown Branch",rania.hossain27@gmail.com,Rania,Hossain 521,Existing Customer,2026-01-11T03:29:14.000+0000,8801334226283.0,003g5000002Eib7AAC
2026-01-11T03:29:14.000+0000,"Segment: active, Branch: Southgate Branch",rania.islam34@gmail.com,Rania,Islam 419,Existing Customer,2026-01-11T03:29:14.000+0000,8801686575881.0,003g5000002EicjAAC
2026-01-11T03:29:16.000+0000,"Segment: at_risk, Branch: Eastside Branch",rashid.ahmed45@gmail.com,Rashid,Ahmed 224,Existing Customer,2026-01-11T03:29:16.000+0000,8801329719969.0,003g5000002EieLAAS
2026-01-11T03:29:20.000+0000,"Segment: active, Branch: Westend Branch",salma.akter16@gmail.com,Salma,Akter 225,Existing Customer,2026-01-11T03:29:20.000+0000,8801589471895.0,003g5000002EifxAAC
2026-01-11T03:29:20.000+0000,"Segment: active, Branch: Westend Branch",salma.akter93@gmail.com,Salma,Akter 450,Existing Customer,2026-01-11T03:29:20.000+0000,8801974763550.0,003g5000002EihZAAS
2026-01-11T03:29:20.000+0000,"Segment: active, Branch: Downtown Branch",salma.akter62@gmail.com,Salma,Akter 595,Existing Customer,2026-01-11T03:29:20.000+0000,8801863784802.0,003g5000002EijBAAS
2026-01-11T03:29:21.000+0000,"Segment: active, Branch: University Branch",salma.begum66@gmail.com,Salma,Begum 454,Existing Customer,2026-01-11T03:29:21.000+0000,8801852130594.0,003g5000002EiknAAC
2026-01-11T03:29:21.000+0000,"Segment: active, Branch: Southgate Branch",salma.malik41@gmail.com,Salma,Malik 135,Existing Customer,2026-01-11T03:29:21.000+0000,8801520086327.0,003g5000002EimPAAS
2026-01-11T03:29:21.000+0000,"Segment: active, Branch: Southgate Branch",salma.malik13@gmail.com,Salma,Malik 950,Existing Customer,2026-01-11T03:29:21.000+0000,8801959219014.0,003g5000002Eio1AAC
2026-01-11T03:29:21.000+0000,"Segment: churned, Branch: Uptown Branch",salma.mirza41@gmail.com,Salma,Mirza 738,Existing Customer,2026-01-11T03:29:21.000+0000,8801430812529.0,003g5000002EipdAAC
2026-01-11T03:29:22.000+0000,"Segment: at_risk, Branch: Industrial Branch",salma.sheikh3@gmail.com,Salma,Sheikh 997,Existing Customer,2026-01-11T03:29:22.000+0000,8801700573316.0,003g5000002EipeAAC
2026-01-11T03:29:21.000+0000,"Segment: active, Branch: Industrial Branch",salma.shah39@gmail.com,Salma,Shah 506,Existing Customer,2026-01-11T03:29:21.000+0000,8801615619409.0,003g5000002EirFAAS
2026-01-11T03:29:37.000+0000,"Segment: at_risk, Branch: Eastside Branch",zainab.begum17@gmail.com,Zainab,Begum 790,Existing Customer,2026-01-11T03:29:37.000+0000,8801682014186.0,003g5000002EirGAAS
2026-01-11T03:29:22.000+0000,"Segment: active, Branch: University Branch",salma.sheikh87@gmail.com,Salma,Sheikh 685,Existing Customer,2026-01-11T03:29:22.000+0000,8801309822286.0,003g5000002EisrAAC
2026-01-11T03:29:22.000+0000,"Segment: active, Branch: Downtown Branch",salma.siddiqui23@gmail.com,Salma,Siddiqui 466,Existing Customer,2026-01-11T03:29:22.000+0000,8801319154149.0,003g5000002EiuTAAS
2026-01-11T03:29:23.000+0000,"Segment: active, Branch: University Branch",samira.ahmed7@gmail.com,Samira,Ahmed 304,Existing Customer,2026-01-11T03:29:23.000+0000,8801704687519.0,003g5000002Eiw5AAC
2026-01-11T03:29:23.000+0000,"Segment: churned, Branch: Downtown Branch",samira.akter24@gmail.com,Samira,Akter 966,Existing Customer,2026-01-11T03:29:23.000+0000,8801995674656.0,003g5000002EixhAAC
2026-01-11T03:29:36.000+0000,"Segment: active, Branch: Uptown Branch",zainab.ahmed16@gmail.com,Zainab,Ahmed 461,Existing Customer,2026-01-11T03:29:36.000+0000,8801439790299.0,003g5000002EixiAAC
2026-01-11T03:29:24.000+0000,"Segment: active, Branch: Mall Branch",samira.hossain49@gmail.com,Samira,Hossain 810,Existing Customer,2026-01-11T03:29:24.000+0000,8801714178234.0,003g5000002EizJAAS
2026-01-11T03:29:24.000+0000,"Segment: active, Branch: Uptown Branch",samira.islam80@gmail.com,Samira,Islam 664,Existing Customer,2026-01-11T03:29:24.000+0000,8801978101670.0,003g5000002Ej0vAAC
2026-01-11T03:29:28.000+0000,"Segment: churned, Branch: Suburban Branch",sara.hossain63@gmail.com,Sara,Hossain 497,Existing Customer,2026-01-11T03:29:28.000+0000,8801859508301.0,003g5000002Ej0wAAC
2026-01-11T03:29:29.000+0000,"Segment: active, Branch: Suburban Branch",sara.shah31@gmail.com,Sara,Shah 464,Existing Customer,2026-01-11T03:29:29.000+0000,8801522961631.0,003g5000002Ej0xAAC
2026-01-11T03:29:33.000+0000,"Segment: churned, Branch: Mall Branch",yusuf.begum38@gmail.com,Yusuf,Begum 425,Existing Customer,2026-01-11T03:29:33.000+0000,8801801395695.0,003g5000002Ej0yAAC
2026-01-11T03:29:24.000+0000,"Segment: active, Branch: Westend Branch",samira.islam77@gmail.com,Samira,Islam 881,Existing Customer,2026-01-11T03:29:24.000+0000,8801694236510.0,003g5000002Ej2XAAS
2026-01-11T03:29:26.000+0000,"Segment: churned, Branch: Industrial Branch",sara.akter34@gmail.com,Sara,Akter 544,Existing Customer,2026-01-11T03:29:26.000+0000,8801553519487.0,003g5000002Ej2YAAS
2026-01-11T03:29:31.000+0000,"Segment: active, Branch: Uptown Branch",tariq.akter92@gmail.com,Tariq,Akter 780,Existing Customer,2026-01-11T03:29:31.000+0000,8801598703063.0,003g5000002Ej2ZAAS
2026-01-11T03:29:25.000+0000,"Segment: churned, Branch: Southgate Branch",samira.khan15@gmail.com,Samira,Khan 600,Existing Customer,2026-01-11T03:29:25.000+0000,8801627129820.0,003g5000002Ej49AAC
2026-01-11T03:29:25.000+0000,"Segment: active, Branch: Eastside Branch",samira.malik37@gmail.com,Samira,Malik 948,Existing Customer,2026-01-11T03:29:25.000+0000,8801354964652.0,003g5000002Ej4AAAS
2026-01-11T03:29:36.000+0000,"Segment: churned, Branch: Downtown Branch",yusuf.shah60@gmail.com,Yusuf,Shah 262,Existing Customer,2026-01-11T03:29:36.000+0000,8801940999732.0,003g5000002Ej4BAAS
2026-01-11T03:29:25.000+0000,"Segment: churned, Branch: Suburban Branch",samira.shah5@gmail.com,Samira,Shah 154,Existing Customer,2026-01-11T03:29:25.000+0000,8801343400008.0,003g5000002Ej5lAAC
2026-01-11T03:29:25.000+0000,"Segment: active, Branch: Uptown Branch",samira.shah92@gmail.com,Samira,Shah 230,Existing Customer,2026-01-11T03:29:25.000+0000,8801462236991.0,003g5000002Ej7NAAS
2026-01-11T03:29:27.000+0000,"Segment: active, Branch: Mall Branch",sara.begum85@gmail.com,Sara,Begum 605,Existing Customer,2026-01-11T03:29:27.000+0000,8801564357205.0,003g5000002Ej7OAAS
2026-01-11T03:29:26.000+0000,"Segment: active, Branch: Uptown Branch",sara.akter66@gmail.com,Sara,Akter 811,Existing Customer,2026-01-11T03:29:26.000+0000,8801931504886.0,003g5000002Ej8zAAC
2026-01-11T03:29:27.000+0000,"Segment: active, Branch: Uptown Branch",sara.chowdhury11@gmail.com,Sara,Chowdhury 437,Existing Customer,2026-01-11T03:29:27.000+0000,8801564974676.0,003g5000002EjAbAAK
2026-01-11T03:29:28.000+0000,"Segment: at_risk, Branch: Industrial Branch",sara.islam99@gmail.com,Sara,Islam 246,Existing Customer,2026-01-11T03:29:28.000+0000,8801899941851.0,003g5000002EjAcAAK
2026-01-11T03:29:27.000+0000,"Segment: active, Branch: Suburban Branch",sara.hossain60@gmail.com,Sara,Hossain 244,Existing Customer,2026-01-11T03:29:27.000+0000,8801497761723.0,003g5000002EjCDAA0
2026-01-11T03:29:29.000+0000,"Segment: active, Branch: Airport Branch",sara.khan37@gmail.com,Sara,Khan 791,Existing Customer,2026-01-11T03:29:29.000+0000,8801505278666.0,003g5000002EjDpAAK
2026-01-11T03:29:38.000+0000,"Segment: churned, Branch: Suburban Branch",zainab.khan90@gmail.com,Zainab,Khan 445,Existing Customer,2026-01-11T03:29:38.000+0000,8801880952301.0,003g5000002EjDqAAK
2026-01-11T03:29:30.000+0000,"Segment: active, Branch: Uptown Branch",sara.shah21@gmail.com,Sara,Shah 467,Existing Customer,2026-01-11T03:29:30.000+0000,8801527673733.0,003g5000002EjFRAA0
2026-01-11T03:29:31.000+0000,"Segment: churned, Branch: Southgate Branch",tariq.hassan9@gmail.com,Tariq,Hassan 834,Existing Customer,2026-01-11T03:29:31.000+0000,8801395864587.0,003g5000002EjH3AAK
2026-01-11T03:29:37.000+0000,"Segment: active, Branch: Westend Branch",zainab.ali55@gmail.com,Zainab,Ali 753,Existing Customer,2026-01-11T03:29:37.000+0000,8801697021914.0,003g5000002EjH4AAK
2026-01-11T03:29:32.000+0000,"Segment: at_risk, Branch: Southgate Branch",tariq.siddiqui73@gmail.com,Tariq,Siddiqui 255,Existing Customer,2026-01-11T03:29:32.000+0000,8801325388951.0,003g5000002EjIfAAK
2026-01-11T03:29:32.000+0000,"Segment: churned, Branch: Southgate Branch",tariq.uddin1@gmail.com,Tariq,Uddin 941,Existing Customer,2026-01-11T03:29:32.000+0000,8801746828474.0,003g5000002EjKHAA0
2026-01-11T03:29:35.000+0000,"Segment: active, Branch: University Branch",yusuf.shah15@gmail.com,Yusuf,Shah 121,Existing Customer,2026-01-11T03:29:35.000+0000,8801581403228.0,003g5000002EjKIAA0
